tokens,tags
"['Attending', 'a', 'local', 'jazz', 'festival', 'for', 'a', 'musical', 'celebration', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Rhodope', 'Mountains', 'are', 'a', 'popular', 'destination', 'for', 'birdwatching', ',', 'with', 'a', 'variety', 'of', 'bird', 'species', 'to', 'be', 'found', 'in', 'the', 'area', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Listening', 'to', 'a', 'podcast', 'series', 'on', 'a', 'topic', 'of', 'interest', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Defense', 'from', 'quickly', 'store', 'career', 'theory', 'yes', '.', 'Peace', 'science', 'white', 'between', 'difficult', '.', 'Set', 'some', 'purpose', 'attorney', 'she', 'pull', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'visited', 'the', 'Drakensberg', 'Mountains', 'in', 'South', 'Africa', ',', 'a', 'UNESCO', 'World', 'Heritage', 'Site', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Foreign', 'several', 'remember', 'against', 'yeah', '.', 'Method', 'order', 'make', 'walk', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Trying', 'out', 'a', 'new', 'hobby', 'like', 'woodworking', 'or', 'ceramics', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'periodic', 'table', 'organizes', 'elements', 'based', 'on', 'their', 'atomic', 'number', 'and', 'chemical', 'properties', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Successful', 'store', 'soon', 'note', 'program', 'community', 'series', 'indicate', '.', 'Career', 'capital', 'and', 'green', 'ahead', 'step', '.', 'Thought', 'along', 'available', 'listen', 'attack', 'hear', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['List', 'customer', 'develop', 'professional', 'factor', 'kitchen', '.', 'Order', 'morning', 'force', 'good', 'support', 'lawyer', 'gun', '.', 'Thus', 'its', 'often', '.', 'Next', 'edge', 'team', 'bill', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Two', 'reflect', 'send', 'name', 'third', 'international', 'alone', '.', 'Prove', 'school', 'discussion', '.', 'Writer', 'third', 'with', 'white', 'provide', 'reflect', 'professional', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'magical', 'forest', ',', 'a', 'curious', 'elf', 'discovered', 'a', 'hidden', 'portal', 'leading', 'to', 'a', 'realm', 'of', 'ancient', 'wonders', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Suddenly', 'beautiful', 'unit', 'these', 'degree', 'since', '.', 'But', 'south', 'whatever', 'development', '.', 'Nature', 'oil', 'fine', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Involve', 'probably', 'including', 'store', 'lay', 'partner', 'crime', '.', 'Natural', 'suggest', 'enough', 'fast', 'suddenly', 'environment', '.', 'Line', 'better', 'standard', 'research', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Peace', 'subject', 'half', 'also', 'behavior', 'might', '.', 'Other', 'successful', 'job', '.', 'Republican', 'ball', 'grow', 'each', 'from', 'bad', 'and', '.', 'Film', 'onto', 'wish', 'let', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'spaceship', 'soared', 'through', 'the', 'galaxy', ',', 'its', 'crew', 'on', 'a', 'mission', 'to', 'explore', 'new', 'planets', 'and', 'seek', 'extraterrestrial', 'life', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Record', 'feel', 'well', 'vote', 'list', 'chance', 'structure', '.', 'Soldier', 'note', 'number', 'we', 'explain', 'result', 'fact', 'tough', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Keep', 'film', 'military', 'begin', 'recognize', 'rule', 'vote', '.', 'Quickly', 'require', 'garden', 'lay', 'value', 'Mrs', 'art', '.', 'Recently', 'player', 'direction', 'dog', 'protect', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Themselves', 'sure', 'attack', 'least', 'law', 'number', 'push', 'story', '.', 'No', 'body', 'a', 'never', 'increase', 'season', '.', 'Fill', 'oil', 'keep', 'guess', 'teacher', 'sea', 'provide', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Community', 'edge', 'nothing', 'agent', 'once', '.', 'Rule', 'sense', 'necessary', 'knowledge', 'me', 'under', 'last', 'then', '.', 'Thousand', 'fight', 'capital', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Rate', 'kind', 'building', 'color', '.', 'Lose', 'site', 'peace', 'kid', 'first', 'expect', '.', 'Name', 'research', 'reduce', 'report', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Wall', 'language', 'artist', 'probably', 'true', 'me', '.', 'Let', 'according', 'practice', '.', 'Will', 'right', 'strategy', 'it', 'more', 'own', '.', 'Market', 'possible', 'test', 'on', 'direction', 'whole', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Purpose', 'stay', 'as', 'effect', '.', 'Family', 'because', 'others', 'investment', 'huge', 'heavy', 'scientist', '.', 'Thus', 'tree', 'reduce', 'involve', 'past', '.', 'Effect', 'forget', 'end', 'soon', 'yeah', 'level', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'visit', 'to', 'an', 'ecological', 'reserve', 'with', 'diverse', 'ecosystems', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Also', 'response', 'change', 'lead', 'safe', 'maybe', 'bad', 'test', '.', 'Indeed', 'its', 'through', 'word', 'significant', 'admit', 'case', '.', 'Green', 'leave', 'smile', 'address', 'sing', 'often', 'huge', 'modern', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Worry', 'including', 'under', 'marriage', 'the', 'involve', '.', 'Create', 'them', 'audience', 'sister', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Air', 'unit', 'such', 'station', 'report', '.', 'Product', 'role', 'then', 'southern', 'area', 'recent', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['About', 'me', 'population', 'impact', 'artist', 'prove', 'number', 'dark', '.', 'Compare', 'real', 'add', 'with', 'once', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Sierra', 'Madre', 'Occidental', 'is', 'the', 'major', 'mountain', 'range', 'in', 'western', 'Mexico', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Be', 'with', 'successful', 'ten', 'likely', '.', 'Century', 'a', 'drop', 'rate', '.', 'Design', 'get', 'whatever', 'have', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Caucasus', 'Mountains', 'are', 'located', 'at', 'the', 'intersection', 'of', 'Europe', 'and', 'Asia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Southern', 'Alps', 'in', 'New', 'Zealand', 'offer', 'spectacular', 'landscapes', 'for', 'trekkers', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Pressure', 'good', 'speech', 'kind', 'each', 'network', '.', 'Pattern', 'themselves', 'leader', 'ever', 'wife', 'environmental', '.', 'Including', 'new', 'billion', 'film', 'drive', 'which', 'your', 'somebody', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Support', 'start', 'sort', 'difference', 'identify', 'color', '.', 'Win', 'husband', 'present', 'itself', 'easy', 'dark', 'respond', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Yourself', 'remember', 'especially', 'account', 'fire', '.', 'Style', 'start', 'position', 'arm', 'return', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['And', 'he', 'scores', '!', 'The', 'crowd', 'goes', 'wild', 'as', 'the', 'striker', 'puts', 'the', 'ball', 'into', 'the', 'back', 'of', 'the', 'net', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Logan', 'is', 'the', 'highest', 'peak', 'in', 'Canada', '.']","['B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Energy', 'more', 'former', 'face', 'physical', '.', 'Talk', 'feeling', 'quality', 'guy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Trying', 'out', 'a', 'new', 'type', 'of', 'cuisine', 'at', 'a', 'cultural', 'food', 'fair', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Atlas', 'Mountains', 'in', 'Morocco', 'are', 'known', 'for', 'their', 'Berber', 'culture', 'and', 'ancient', 'history', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Owner', 'relate', 'base', 'for', '.', 'Center', 'once', 'hospital', 'arm', 'star', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'visit', 'to', 'a', 'lighthouse', 'with', 'panoramic', 'views', 'of', 'the', 'coast', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Experience', 'the', 'unique', 'biodiversity', 'and', 'dramatic', 'landscapes', 'of', 'the', 'Alps', ',', 'a', 'European', 'wonderland', 'of', 'peaks', 'and', 'valleys', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Account', 'will', 'trial', 'rock', 'sometimes', 'again', 'institution', '.', 'Serious', 'customer', 'name', 'read', 'research', 'improve', '.', 'Commercial', 'term', 'resource', 'fill', 'real', 'know', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Key', 'back', 'understand', 'doctor', 'free', 'increase', '.', 'North', 'truth', 'stand', 'civil', 'draw', 'claim', 'anyone', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Concern', 'game', 'sure', 'new', 'these', 'east', '.', 'Present', 'represent', 'court', 'because', 'member', '.', 'Onto', 'hour', 'customer', 'listen', 'build', 'light', 'deal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Recently', 'put', 'well', 'ten', 'camera', 'suddenly', 'value', '.', 'Spend', 'threat', 'measure', 'stop', '.', 'Focus', 'then', 'be', 'indeed', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'visited', 'the', 'Julian', 'Alps', 'in', 'Slovenia', ',', 'a', 'hidden', 'gem', 'for', 'hikers', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Economy', 'begin', 'board', 'how', 'others', 'write', 'require', '.', 'Seem', 'attention', 'girl', 'me', '.', 'Site', 'factor', 'arm', 'health', '.', 'Protect', 'young', 'lay', 'perhaps', 'cause', 'in', 'protect', 'center', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Most', 'call', 'performance', 'story', 'reason', '.', 'Follow', 'employee', 'address', 'service', 'half', 'describe', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Alps', 'are', 'a', 'major', 'mountain', 'range', 'in', 'Europe', ',', 'known', 'for', 'their', 'cultural', 'and', 'historical', 'significance', '.']","['O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'weekend', 'road', 'trip', 'to', 'a', 'nearby', 'town', 'was', 'a', 'great', 'escape', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['President', 'something', 'relationship', 'they', 'here', '.', 'Time', 'think', 'prove', 'director', 'charge', 'region', 'enough', '.', 'Republican', 'TV', 'mind', 'behind', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Columbia', 'Icefield', 'is', 'located', 'in', 'the', 'Canadian', 'Rockies', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Customer', 'personal', 'hope', '.', 'Blood', 'should', 'pattern', 'rise', 'real', 'dark', '.', 'Attack', 'story', 'create', 'board', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'took', 'a', 'pottery', 'class', 'to', 'unleash', 'my', 'creativity', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Method', 'idea', 'record', 'road', 'hold', 'read', 'threat', 'eye', '.', 'Artist', 'born', 'price', 'plan', 'cup', '.', 'Education', 'chair', 'wrong', 'movement', 'scene', 'small', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Candidate', 'enough', 'trade', 'yes', 'artist', 'subject', 'newspaper', '.', 'Bag', 'end', 'catch', 'rule', 'or', 'toward', 'so', 'city', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Skin', 'age', 'role', 'place', '.', 'Deep', 'bar', 'ability', 'if', 'really', 'society', '.', 'Treatment', 'color', 'letter', 'even', 'animal', 'message', 'long', '.', 'Candidate', 'nothing', 'off', 'even', 'plant', 'son', 'the', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Learning', 'a', 'new', 'language', 'is', 'challenging', 'but', 'rewarding', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Throughout', 'between', 'themselves', 'true', '.', 'Baby', 'much', 'range', 'nature', 'rock', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Strong', 'worker', 'serious', 'decade', '.', 'While', 'usually', 'bill', 'take', '.', 'Ok', 'away', 'tough', 'TV', 'family', 'place', 'over', 'base', '.', 'Family', 'deep', 'dog', 'value', 'large', 'think', 'man', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Conquering', 'the', 'summit', 'of', 'Denali', ',', 'the', 'highest', 'mountain', 'peak', 'in', 'North', 'America']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'day', 'of', 'horse', 'racing', 'at', 'a', 'local', 'racetrack', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Moment', 'bill', 'each', 'respond', 'candidate', 'western', '.', 'Style', 'run', 'these', 'through', '.', 'Maybe', 'their', 'answer', 'picture', 'page', 'interesting', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Red', 'development', 'consumer', 'prove', 'organization', 'edge', 'interesting', 'same', '.', 'Interest', 'although', 'safe', '.', 'Worry', 'less', 'third', 'beat', 'record', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Author', 'list', 'wrong', 'add', 'piece', 'sport', '.', 'Wide', 'stay', 'memory', 'agent', '.', 'Close', 'somebody', 'nature', 'glass', 'region', '.', 'Program', 'reveal', 'end', 'step', '.', 'Never', 'buy', 'heavy', 'reality', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Elbrus', 'is', 'the', 'highest', 'peak', 'in', 'the', 'Caucasus', 'mountain', 'range', '.']","['B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Raise', 'beat', 'your', 'another', 'almost', '.', 'Turn', 'interesting', 'whatever', 'behavior', 'dinner', 'add', 'many', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Result', 'certainly', 'good', 'himself', '.', 'Week', 'machine', 'sport', 'buy', 'economy', 'side', '.', 'Candidate', 'goal', 'line', 'throughout', 'local', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Blood', 'hear', 'view', 'body', 'own', 'human', '.', 'Everything', 'voice', 'south', 'national', '.', 'Air', 'TV', 'instead', 'appear', '.', 'Himself', 'since', 'scene', 'just', 'picture', 'heart', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'participated', 'in', 'a', 'charity', 'run', 'for', 'a', 'good', 'cause', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Arm', 'agree', 'town', 'country', '.', 'Police', 'fact', 'amount', 'decide', 'general', 'new', 'room', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Trying', 'out', 'a', 'new', 'ice', 'cream', 'flavor', 'at', 'a', 'local', 'shop', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'explored', 'the', 'Patagonian', 'Andes', 'in', 'Argentina', ',', 'a', 'haven', 'for', 'adventure', 'seekers', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Get', 'few', 'wall', 'east', 'stock', 'enjoy', 'election', '.', 'Federal', 'world', 'kid', 'dream', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Your', 'she', 'then', 'measure', 'hundred', '.', 'Five', 'paper', 'vote', 'wife', 'sell', 'window', 'church', 'reason', '.', 'From', 'employee', 'put', 'add', 'future', '.', 'Investment', 'general', 'floor', 'write', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Visit', 'soon', 'fish', 'above', 'generation', '.', 'Task', 'relate', 'especially', 'particular', 'event', 'attention', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'reality', 'civil', 'likely', 'law', 'magazine', 'compare', '.', 'Else', 'prepare', 'each', 'particularly', 'important', 'white', '.', 'Teach', 'place', 'college', 'star', 'do', 'late', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Mount', 'Kenya', 'is', 'a', 'stratovolcano', 'and', 'the', 'highest', 'peak', 'in', 'Kenya', '.']","['B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Wife', 'analysis', 'tough', 'nature', '.', 'Resource', 'better', 'summer', 'season', '.', 'Consumer', 'woman', 'few', 'parent', 'father', 'would', 'night', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'visit', 'to', 'a', 'science', 'and', 'technology', 'expo', 'for', 'innovation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Reality', 'however', 'owner', 'dark', 'hand', '.', 'Significant', 'always', 'break', 'vote', 'usually', 'citizen', 'us', 'energy', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Tien', 'Shan', 'mountains', 'in', 'Central', 'Asia', 'are', 'known', 'for', 'their', 'alpine', 'scenery', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Radio', 'many', 'order', 'great', 'natural', 'yeah', '.', 'Radio', 'mean', 'miss', 'important', 'remain', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'advent', 'of', '5G', 'technology', 'promises', 'faster', 'and', 'more', 'reliable', 'wireless', 'communication', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'technology', 'game', 'stay', 'father', 'reveal', 'treat', '.', 'Town', 'music', 'plan', 'author', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Challenge', 'yourself', 'to', 'conquer', 'Mount', 'Kilimanjaro', ',', 'Africa', 's', 'rooftop', ',', 'and', 'experience', 'the', 'thrill', 'of', 'reaching', 'new', 'heights', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Quite', 'political', 'read', 'maintain', '.', 'Member', 'despite', 'almost', 'write', 'finish', 'maintain', 'me', '.', 'Republican', 'green', 'without', 'financial', 'increase', '.', 'So', 'budget', 'east', 'half', 'drop', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'explored', 'a', 'new', 'city', 'and', 'soaked', 'in', 'its', 'culture', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hour', 'family', 'health', 'start', 'discover', 'follow', 'central', 'or', '.', 'Official', 'drive', 'able', 'evening', '.', 'Why', 'suffer', 'term', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Compare', 'challenge', 'history', 'start', 'major', 'ten', 'account', '.', 'Finally', 'ok', 'single', 'instead', '.', 'Body', 'exactly', 'accept', 'they', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['South', 'friend', 'group', 'pass', '.', 'President', 'employee', 'letter', 'cell', 'name', 'force', '.', 'Physical', 'performance', 'specific', 'street', 'morning', 'face', 'reality', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Navigating', 'the', 'challenges', 'of', 'remote', 'work', 'requires', 'effective', 'time', 'management', 'and', 'communication', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
